"Term","Estimate","SE","Statistic","P_value","CI_lower","CI_upper","Odds_Ratio","OR_CI_lower","OR_CI_upper","Std_Estimate_y_sd","Random_Intercept_Variance","N_observations","N_unique_instances","Model_Type","Simplification","P_value_method"
"(Intercept)",-2.54928072516299,0.0438921898403288,-58.0805089569869,0,-2.63530941725003,-2.46325203307594,0.078137848381604,0.0716967817550997,0.0851575649596329,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"n_authority",0.486491866092477,0.019285266654754,25.2260896777672,2.07275235750222e-140,0.448692743449159,0.524290988735794,1.6265998688016,1.56626333858797,1.68926071880779,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"I(n_authority^2)",-0.0180108999479329,0.00304616802671019,-5.91264165010109,3.36664101358509e-09,-0.0239813892802849,-0.0120404106155809,0.982150326912531,0.976303879306689,0.988031785082534,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"modelmistral_it",-0.923254946344025,0.0157267806781514,-58.7059084270609,0,-0.954079436473201,-0.892430456214848,0.39722399179008,0.385166551680032,0.409658883839746,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"modelgemma2_it",-2.06956809626295,0.016889509806434,-122.535711218484,0,-2.10267153548357,-2.03646465704234,0.126240293586815,0.122129718162826,0.130489220515829,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"modelllama31_it",-0.00105312905191784,0.0117274217256948,-0.0898005611591877,0.928445702253046,-0.0240388756342797,0.021932617530444,0.998947425293866,0.976247756769432,1.0221749054804,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"taskgeometric_shapes",0.884862017535793,0.0577462975133598,15.3232684282672,5.34602851463124e-53,0.771679274409607,0.998044760661978,2.42265008519321,2.16339614092091,2.71297212945396,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"tasklogical_deduction_seven_objects",0.556341929424881,0.0579415091510329,9.60178527581488,7.85715233954422e-22,0.442776571488857,0.669907287360906,1.74428011576128,1.55702441182917,1.95405614653522,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"taskmmlu_pro",0.79748043894399,0.0475634329681654,16.7666711416258,4.27814615137222e-63,0.704256110326386,0.890704767561594,2.21994060038744,2.02234172610352,2.43684645657966,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"tasktemporal_sequences",0.439291072117761,0.0581669995621373,7.55223881968478,4.27839027468711e-14,0.325283752975972,0.55329839125955,1.55160685115781,1.38442342451879,1.73897940321017,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"tasktracking_shuffled_objects_five_objects",0.771827826626363,0.0576820036425991,13.3807388420252,7.83644990303465e-41,0.658771099486869,0.884884553765857,2.1637175420852,1.93241612746949,2.42270468320811,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
"tasktruthfulqa",0.317292916425119,0.0479945716281306,6.61101673921697,3.8168931966425e-11,0.223223556033983,0.411362276816255,1.37340480583809,1.2501000099003,1.50887188685776,,0.48241441149363,268130,2489,"glmerMod","full_bobyqa_100000","lme4_wald_z"
